PRODUCTION DATE,Field Name,WELL_BORE_CODE,N_WELL_BORE_CODE,WellBore Name,FLOW_KIND,WELL_TYPE,Downhole Pressure (PSI),Downhole Temperature (Kelvin),Average Tubing Pressure,Annulus Pressure (PSI),AVG WHP (PSI),Choke Size,Oil Production (stb/day),Gas Volume (scf/day),Water Production (stb/day)
02/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,485.7940649,207.2989086,485.7940649,4.725817083,3309.798,3094083.124,28703.786
03/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.3960128,208.0378649,487.3960128,4.838436042,3297.4696,3083757.874,28805.1179
04/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.8596973,208.4939986,490.8596973,5.068930833,3308.1626,3084034.626,28778.8886
05/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.7347073,208.7801199,490.7347073,5.052070417,3311.6221,3097957.652,28001.6333
06/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,492.8127808,206.1347852,492.8127808,5.1152225,3257.8426,3082861.96,27565.4218
07/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,474.5595119,204.2966447,474.5595119,5.550070621,423.6315,432903.668,3449.2473
10/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,446.0062337,156.7219557,446.0062337,1.859443672,603.9029,605302.514,8180.774
11/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,473.0321491,186.3347332,473.0321491,4.011738294,1549.7931,1512212.464,19517.3668
13/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,160.85952,41.93603,160.85952,14.6417,0,0,0
14/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,208.04252,36.64527,208.04252,4.53562,0,0,0
15/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,221.26768,33.560105,221.26768,5.40921,0,0,0
16/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,230.4166,31.42353,230.4166,1.80552,0,0,0
17/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,236.50631,30.242505,236.50631,3.79085,0,0,0
18/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,234.67177,28.66824,234.67177,12.33128,0,0,0
19/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,233.04371,27.705295,233.04371,12.36779,0,0,0
20/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,239.66064,27.11268,239.66064,13.68766,0,0,0
21/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,239.76446,26.623885,239.76446,16.50661,0,0,0
22/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,241.293775,26.418855,241.293775,4.23625,0,0,0
23/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,241.713405,25.804925,241.713405,11.73145,0,0,0
24/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,244.32268,25.173885,244.32268,11.56571,0,0,0
25/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,469.09037,139.532195,469.09037,3.13966,860.5349,778292.635,7937.2252
26/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,466.3244395,175.9693561,466.3244395,3.35874617,3103.9892,2896277.103,29055.6486
27/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,472.0276229,195.9440372,472.0276229,3.686843542,3237.7775,3029803.236,29536.7707
28/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.0821056,202.5063725,481.0821056,4.19026751,1614.0769,1511732.384,15264.2575
29/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,474.8670846,191.4205661,474.8670846,3.887293777,1730.0645,1626816.738,16443.8212
30/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,477.971583,205.7377697,477.971583,4.049530638,3397.4177,3155652.325,29962.2263
31/03/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.5543591,211.7972555,481.5543591,4.271237045,3361.9421,3113543.308,29065.6497
01/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,482.5644845,213.469106,482.5644845,4.380093194,3113.8016,2890424.363,26768.4788
03/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,2.34726,46.066065,2.34726,0.16188,0,0,0
04/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,0.836795,38.10484,0.836795,0.05771,0,0,0
05/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,520.3503623,124.4436574,520.3503623,7.483453832,404.0696,388039.839,4482.5056
09/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,17.58386,30.69215,17.58386,0.27492,0,0,0
10/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,539.8381821,97.10208094,539.8381821,7.362186377,777.1924,843925.925,7899.9255
11/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,480.7908973,184.072854,480.7908973,4.213527292,3482.2069,3208851.543,30035.1903
12/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,374.7187271,153.1998497,374.7187271,5.350231458,3595.8043,3332134.675,30733.6319
13/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.4684525,213.792344,489.4684525,4.816166042,3717.39,3425840.643,31054.4848
14/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,496.576854,214.258093,496.576854,5.292453125,3811.3626,3513274.154,31240.7946
15/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.9184248,217.5796923,497.9184248,5.354086038,3827.2134,3524157.497,31273.5026
16/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,501.152548,216.1627278,501.152548,5.790955203,3084.8047,3698114.132,26036.9518
17/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,499.3903615,218.4654765,499.3903615,5.599573958,3889.9876,3579892.314,30760.4273
18/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.5437774,218.7299595,497.5437774,5.456179167,3878.9801,3550983.379,30578.3318
19/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,493.1653604,219.3993701,493.1653604,5.177869167,3839.9192,3534316.837,30730.6127
20/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.4790349,221.3485719,497.4790349,5.492457292,3853.3169,3524136.317,30865.659
21/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,499.788604,219.7553814,499.788604,5.650422292,3823.4394,3508233.314,30971.0794
22/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,499.2315623,220.1587532,499.2315623,5.551269792,3781.9254,3467173.766,30950.3224
23/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,496.5528836,220.5040133,496.5528836,5.333219792,3739.1534,3418347.512,30973.1551
24/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.6766789,221.9531584,495.6766789,5.330856875,3667.8248,3382615.087,30991.0816
25/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.0580636,221.2397131,497.0580636,5.437697917,3616.3726,3333860.492,30609.5302
26/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,491.7499973,222.1218236,491.7499973,5.062422292,3573.2861,3266581.163,30287.7967
27/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.9569591,220.0689439,490.9569591,5.025921667,3543.0312,3276615.541,30118.7844
28/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.756287,218.7298658,497.756287,5.491899792,3583.6646,3267581.565,29908.1952
29/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,494.1783425,218.230794,494.1783425,5.245805208,3450.9456,3191443.348,29939.5194
30/04/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.8823399,217.7178625,489.8823399,4.979311875,3634.2362,3425259.252,30316.7936
01/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,494.8517195,217.2676828,494.8517195,5.327903958,3558.1901,3354102.218,30201.1834
02/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,491.8481109,219.6822621,491.8481109,5.114194167,3562.7189,3330423.684,30484.6108
03/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.6980633,218.3038407,495.6980633,5.363139583,3558.5675,3304572.788,30706.8365
04/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,496.9574034,218.092041,496.9574034,5.4370925,3551.2711,3341185.595,30108.343
05/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.7907547,219.0000522,497.7907547,5.50810125,3563.9769,3349278.473,29626.0887
06/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,498.2025033,218.9039565,498.2025033,5.548256042,3550.076,3342219.885,29952.2881
07/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.7172245,219.958188,495.7172245,5.374924375,3533.9736,3332201.745,30315.0324
08/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,497.4171833,218.9635303,497.4171833,5.477579792,3515.481,3342193.41,30740.488
09/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,496.9060644,219.1878332,496.9060644,5.439858958,3524.0983,3339997.397,30632.4258
10/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.8197274,218.4394913,495.8197274,5.352359792,3507.5556,3329760.75,30600.9758
11/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,498.4013527,218.1134195,498.4013527,5.539955833,3510.0087,3336933.357,30692.3066
12/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.7896026,219.3231467,495.7896026,5.343581915,3484.8487,3297028.825,30704.1947
13/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,498.8359477,217.2191905,498.8359477,5.53784383,3481.8924,3304919.787,30966.6764
14/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,499.2312906,215.7995478,499.2312906,5.827733577,1836.1768,1771086.426,18541.1588
15/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.0064984,212.6152255,487.0064984,4.662613228,2504.5522,2380384.9,26239.364
16/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.1779601,216.7317266,489.1779601,4.780137292,3270.8,3095469.002,29536.6449
17/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,516.088356,209.3955542,516.088356,5.631870905,2459.6416,2377838.358,24231.5331
18/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.745546,216.3123745,490.745546,4.496575625,3280.4866,3149650.266,30349.25
19/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.8285931,217.8201026,487.8285931,4.659031667,3336.2789,3203157.653,30474.2952
20/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.4349956,215.5134568,487.4349956,4.498168511,3356.7214,3195023.827,34798.6073
21/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.8844665,214.6210159,487.8844665,4.591307708,3385.5296,3239383.219,36861.916
22/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.7209155,212.936554,487.7209155,4.582309583,3411.2557,3245574.133,30221.6888
23/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,493.6362056,209.9895015,493.6362056,4.515251458,3354.2683,3207864.908,29652.8212
24/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,483.4110866,211.278781,483.4110866,4.341052917,3345.022,3194610.817,28923.3699
25/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,482.9611063,212.0279538,482.9611063,4.136543542,3302.1871,3135943.629,29122.0081
26/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.577039,213.9129719,481.577039,4.1893725,3309.0432,3134417.61,29426.2554
27/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,484.2908741,214.3564181,484.2908741,4.394027708,3303.2564,3154279.508,29734.2767
28/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.0327108,213.8519813,488.0327108,4.642540833,3307.4707,3149235.844,30095.6372
29/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.3850083,215.2584571,495.3850083,4.172061042,3211.9256,3091980.656,30009.2126
30/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,485.3877991,216.7881165,485.3877991,4.421326458,3365.15,3151928.881,30822.887
31/05/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.1808207,215.2043207,487.1808207,4.539085208,3368.8611,3166109.95,30893.5237
01/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.818351,214.0780423,488.818351,4.645702917,3374.4592,3184682.339,31046.182
02/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.6717591,215.043697,488.6717591,4.631156042,3381.0008,3192728.268,31203.6836
03/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.0981618,216.3190868,489.0981618,4.660452292,3391.5051,3195681.466,30553.3605
04/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,492.3909396,215.6815127,492.3909396,4.617695417,3320.7426,3188475.324,30882.4533
05/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,507.7299851,214.0326603,507.7299851,5.884722708,3062.601,3117241.689,29026.4001
06/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,508.3146432,214.8730441,508.3146432,5.7691325,3071.9731,3139306.307,28718.0643
07/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.5108967,214.0407531,488.5108967,4.534570625,3291.3683,3224213.044,29929.2667
08/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.7174869,213.0666039,487.7174869,4.593654583,3251.1123,3191530.539,30094.0647
09/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,495.531096,213.7983798,495.531096,5.174785247,2522.7303,2503442.818,24214.1098
10/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,479.0044259,209.0297218,479.0044259,4.305180385,2592.5493,2542730.306,26683.3751
11/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,484.9560072,214.3709997,484.9560072,4.666373125,3109.2099,3023639.503,30437.6245
12/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,491.616987,212.1982532,491.616987,5.060111458,3143.1759,3048444.107,29635.3979
13/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.7361886,214.4229643,488.7361886,4.89552766,3196.7038,3093078.133,29627.0322
14/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.8791892,213.5227074,489.8791892,5.024300625,3216.5173,3113736.046,29680.3085
15/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,492.2132844,213.0590548,492.2132844,5.080105625,3214.2529,3101114.884,30050.2234
16/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.7765804,212.6181249,487.7765804,4.885443542,3248.9108,3146837.915,29856.9317
17/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.5854992,215.0042842,488.5854992,4.911603333,3309.798,3141885.678,30140.7365
18/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,492.384617,213.2767723,492.384617,5.206557292,3314.3897,3150751.979,30464.0425
19/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.4412303,213.2705796,490.4412303,5.064855,3319.1072,3175085.681,30352.5208
20/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,490.7848078,213.1032405,490.7848078,5.090993125,3307.5965,3042345.679,30619.0281
21/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,486.9046084,214.0739961,486.9046084,4.879387431,2973.0943,2737974.959,27487.7403
22/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,1.22293,79.435495,1.22293,18.10169,0,0,0
23/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,1.939375,52.123005,1.939375,2.84407,0,0,0
26/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,468.4922369,174.1950019,468.4922369,3.419496932,1117.3556,1014116.05,13710.5017
27/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,1.644445,56.71994,1.644445,0.09563,0,0,0
28/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.1200478,174.0397621,481.1200478,4.293241408,908.9679,862335.934,12077.4919
29/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,478.4372513,204.2865729,478.4372513,4.071844375,3098.7056,2820450.232,30918.8095
30/06/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.6799743,211.2572093,489.6799743,4.526224792,3110.4679,2962031.119,30587.2007
01/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,486.3468895,213.3959623,486.3468895,4.276343333,3179.7837,2956619.629,30500.9648
02/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,486.7007318,213.9310123,486.7007318,4.629683542,3259.9183,2957317.51,30625.0665
03/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.1013125,214.2337934,489.1013125,4.721448125,3267.4034,3075022.889,31169.4031
04/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.7859103,215.7421348,488.7859103,4.797806458,3304.2628,3070153.96,32519.4258
05/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.4723704,215.4906534,487.4723704,4.619438542,3364.8355,2999383.814,33942.727
06/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,520.9724903,214.6590806,520.9724903,6.913739538,238.8313,235975.911,2767.6629
07/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,476.2475482,200.0215734,476.2475482,3.844854941,883.9966,835809.396,10329.0606
08/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.875896,211.6512498,481.875896,4.203737292,3216.8947,2908648.341,31087.6331
09/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,504.1874623,212.7588251,504.1874623,5.559551305,3042.4101,2793464.794,29623.5098
10/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,485.2765599,214.8195693,485.2765599,4.41554125,3273.316,3016683.638,31932.0656
11/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,501.2535336,209.4000552,501.2535336,5.373057768,2542.6067,2431553.309,25344.7373
12/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.0740524,217.7526081,487.0740524,4.501748958,3292.186,3004147.902,30146.3346
13/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,496.8423761,216.8412318,496.8423761,4.286932292,3246.3948,3011994.033,29646.028
14/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,504.8195904,215.9303297,504.8195904,4.234818542,3256.6475,3008765.142,29042.3767
15/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.605772,216.7975838,488.605772,4.583922292,3660.5913,3291980.925,31365.0221
16/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.3273071,217.962399,489.3273071,4.632808125,3618.8257,3307763.908,30670.5432
17/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,489.1894846,217.8690764,489.1894846,4.621188542,3602.7862,3285603.98,29989.3991
18/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.0476942,217.8304248,488.0476942,4.548766875,3597.7542,3275728.452,30818.6727
19/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.5443343,216.1620759,488.5443343,4.575225833,3575.1102,3250672.865,31569.6358
20/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.334329,216.5710998,488.334329,4.570012917,3579.2616,3261317.933,32850.5314
21/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.187163,216.3004452,488.187163,4.56952625,3569.0089,3236386.955,33200.0038
22/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,520.73559,215.5205783,520.73559,6.911383678,197.2544,220039.373,2528.8316
23/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,8.0417,55.804845,8.0417,27.77088,0,0,0
24/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,530.3381732,118.6837954,530.3381732,7.676869182,35.9159,31324.161,400.4843
25/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,677.8219366,182.82177,677.8219366,18.17186638,1361.2189,1147899.167,17288.6311
26/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,758.5090227,190.2892517,758.5090227,23.92690708,1367.2573,1130873.271,13755.0349
27/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,548.3328942,207.0717933,548.3328942,9.126832292,2749.7993,2343632.658,27782.7413
28/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,479.2428717,211.501846,479.2428717,7.115866662,93.092,84068.362,1350.2114
29/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.672185,130.94834,488.672185,4.0313,415.2658,354332.575,4978.9753
30/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,473.8171736,196.1096181,473.8171736,3.709833542,3443.9008,2917966.835,34644.4394
31/07/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,492.5171446,211.1722465,492.5171446,4.975849412,373.1228,320365.503,3695.375
01/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,31.378,53.873735,31.378,1.40988,0,0,0
02/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,29.865795,43.98662,29.865795,1.38246,0,0,0
03/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,505.9626572,153.830505,505.9626572,6.573547646,1969.0216,1661605.594,20706.4284
04/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,482.851777,205.9916863,482.851777,4.229944255,3278.2222,2781332.184,33395.6228
05/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.8325473,213.6549353,481.8325473,4.496142553,3356.0295,2848747.065,33611.9359
06/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,478.6607627,216.8524995,478.6607627,4.213832083,3398.2354,2867479.716,33731.6346
07/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,478.4039496,221.3342924,478.4039496,4.1846,3446.4168,2896531.263,33813.2159
08/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,479.0060923,221.9436186,479.0060923,4.220220833,3424.0244,2885099.005,34054.9406
09/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,481.7435956,221.6368047,481.7435956,4.43315,3392.3228,2875110.164,33972.6674
10/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,480.8657868,221.450093,480.8657868,4.347684583,3398.4241,2886781.403,34002.3562
11/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,487.7526464,222.8077703,487.7526464,4.403277708,3345.1478,2851284.782,33689.24
12/08/2013 00:00,DSEAT,DSEAT-001-F-12 H,107,001-F-12,production,OP,0,273.15,488.1321053,222.6692409,488.1321053,4.229469167,3315.0187,2848777.423,33776.7968
